case_id,user_id,IP_id,BAddress_id,DAddress_id,device_id,amount,team_id,status,product_id,BIN_id
C33075,U13988,IP1720,A515,A515,D696,535.774,T164,S2,P2497,BIN613
C33076,U14898,IP8949,A3197,A3197,D7530,287.713,T150,S1,P2920,BIN10
C33077,U18477,IP5249,A7082,A7082,D8041,869.707,T86,S3,P2675,BIN205
C33078,U1193,IP914,A8707,A8707,D4435,640.589,T54,S2,P370,BIN170
C33079,U21591,IP7306,A1858,A1858,D1112,792.62,T61,S2,P2033,BIN237
C33080,U21536,IP5982,A1178,A1178,D3785,106.89,T181,S1,P13,BIN486
C33081,U3716,IP4244,A3100,A3100,D761,744.094,T145,S1,P2445,BIN116
C33082,U4428,IP718,A2108,A2108,D8432,304.582,T176,S1,P1273,BIN478
C33083,U21551,IP2175,A3677,A3677,D750,802.747,T4,S1,P2707,BIN433
C33084,U15938,IP9470,A3439,A3439,D6848,461.266,T179,S1,P3087,BIN13
C33085,U665,IP1980,A2408,A2408,D4965,319.033,T17,S3,P2263,BIN101
C33086,U22392,IP4790,A5455,A5455,D5713,619.388,T154,S1,P360,BIN729
C33087,U7342,IP1374,A7629,A7629,D5877,365.125,T113,S2,P3578,BIN143
C33088,U20178,IP7132,A2354,A2354,D1136,718.206,T109,S3,P113,BIN613
C33089,U24775,IP7892,A6924,A6924,D9611,316.405,T196,S2,P90,BIN287
C33090,U11280,IP8242,A3286,A5190,D5027,105.858,T4,S3,P4741,BIN561
C33091,U5179,IP4796,A5356,A5356,D2131,915.933,T46,S2,P979,BIN318
C33092,U17637,IP4350,A9786,A6193,D3347,328.56,T181,S3,P2251,BIN255
C33093,U23246,IP9636,A9038,A9038,D3069,205.949,T167,S1,P3028,BIN727
C33094,U7436,IP365,A4360,A4848,D1158,878.395,T199,S2,P4275,BIN670
C33095,U24732,IP1673,A7050,A7050,D183,424.229,T28,S1,P1861,BIN80
C33096,U985,IP720,A1705,A1705,D3989,363.13,T143,S1,P3828,BIN436
C33097,U13948,IP2541,A1809,A1809,D4011,671.46,T101,S1,P244,BIN547
C33098,U6922,IP2145,A5649,A591,D4310,834.172,T58,S1,P2841,BIN6
C33099,U13537,IP4016,A1631,A1631,D818,511.197,T89,S1,P3220,BIN430
C33100,U17268,IP7163,A6489,A6489,D7099,467.783,T191,S1,P2502,BIN644
C33101,U14380,IP5805,A4252,A4252,D3426,561.607,T74,S2,P1781,BIN202
C33102,U5850,IP8181,A4743,A4743,D5808,639.817,T8,S3,P3124,BIN778
C33103,U21737,IP4699,A2201,A2201,D6087,287.742,T63,S2,P1958,BIN533
C33104,U16935,IP2147,A6277,A6277,D3377,828.965,T157,S3,P3860,BIN716
C33105,U14220,IP7956,A400,A9030,D7549,907.547,T139,S2,P419,BIN9
C33106,U12735,IP6460,A8039,A8039,D6436,568.142,T117,S2,P946,BIN769
C33107,U24664,IP8414,A9296,A9296,D8331,489.93,T59,S2,P4594,BIN394
C33108,U14829,IP2299,A3720,A7674,D1135,307.662,T26,S2,P1787,BIN646
C33109,U8100,IP5630,A8561,A8561,D5544,641.871,T152,S2,P3261,BIN605
C33110,U8172,IP1278,A241,A241,D8128,262.933,T196,S2,P4905,BIN750
C33111,U17387,IP6689,A3601,A3601,D4237,697.552,T63,S1,P1406,BIN201
C33112,U4399,IP2230,A2287,A9005,D1525,710.133,T154,S2,P4493,BIN796
C33113,U6661,IP6521,A262,A262,D5019,177.551,T25,S3,P1871,BIN651
C33114,U10795,IP4375,A6635,A6635,D1940,368.674,T112,S2,P665,BIN591
C33115,U12744,IP1302,A9248,A9248,D6806,589.281,T106,S3,P4988,BIN760
C33116,U6636,IP749,A6855,A6855,D9384,300.977,T100,S1,P981,BIN759
C33117,U8605,IP9470,A6724,A6724,D3150,121.378,T80,S3,P4582,BIN949
C33118,U11610,IP6777,A3370,A3370,D5197,592.447,T162,S2,P1746,BIN740
C33119,U17596,IP4026,A8610,A8610,D4162,431.121,T180,S3,P3663,BIN203
C33120,U7557,IP5814,A2753,A2753,D8643,15.316,T172,S2,P4106,BIN394
C33121,U19395,IP2087,A4406,A4406,D1037,995.916,T195,S2,P2100,BIN100
C33122,U11458,IP9220,A2544,A2544,D8596,161.074,T184,S1,P82,BIN340
C33123,U5978,IP4400,A9584,A9584,D434,249.431,T105,S1,P931,BIN579
C33124,U17336,IP8523,A5658,A5658,D1790,545.042,T72,S3,P4073,BIN625
C33125,U18537,IP9056,A144,A144,D4239,3.273,T191,S2,P2591,BIN973
C33126,U13617,IP2145,A8274,A8274,D9608,830.825,T49,S2,P4925,BIN200
C33127,U2599,IP1442,A6743,A6743,D621,426.527,T73,S2,P2873,BIN56
C33128,U20582,IP7275,A1758,A1758,D6128,396.224,T118,S1,P419,BIN681
C33129,U6840,IP2331,A718,A718,D2935,524.983,T186,S3,P280,BIN551
C33130,U10244,IP7184,A7143,A7143,D2036,588.8,T71,S2,P2901,BIN191
C33131,U10657,IP9630,A8472,A8472,D8302,783.841,T44,S3,P1500,BIN186
C33132,U5611,IP6806,A7479,A7479,D5683,254.912,T109,S3,P1017,BIN374
C33133,U7887,IP7780,A1303,A1303,D1048,313.956,T182,S2,P1976,BIN178
C33134,U7683,IP859,A1399,A1399,D2801,901.331,T182,S3,P146,BIN420
C33135,U14250,IP4286,A3217,A3217,D2319,564.814,T124,S1,P3100,BIN95
C33136,U10986,IP3233,A721,A4287,D6529,533.611,T122,S3,P3652,BIN857
C33137,U4014,IP1535,A2187,A2187,D4860,1.929,T59,S1,P4059,BIN820
C33138,U11431,IP7737,A6140,A4450,D6110,946.382,T126,S3,P4503,BIN706
C33139,U7786,IP6568,A9310,A9310,D6176,115.085,T62,S2,P1979,BIN518
C33140,U10067,IP5460,A1042,A1042,D5042,746.811,T2,S1,P4049,BIN71
C33141,U6453,IP3303,A3389,A3389,D8122,892.946,T93,S3,P3195,BIN729
C33142,U11913,IP4707,A2312,A2312,D2067,532.176,T112,S3,P1676,BIN463
C33143,U2619,IP3673,A4495,A9802,D1765,477.18,T45,S2,P1418,BIN325
C33144,U18739,IP5359,A4496,A8134,D3111,451.924,T80,S2,P4012,BIN743
C33145,U16940,IP3178,A2355,A2355,D2476,779.263,T41,S3,P2454,BIN822
C33146,U2076,IP236,A5835,A5835,D1452,531.836,T140,S3,P4128,BIN99
C33147,U9850,IP5597,A3231,A3231,D7264,559.722,T124,S2,P285,BIN541
C33148,U8061,IP3961,A9959,A9959,D1712,853.024,T6,S3,P4523,BIN374
C33149,U9014,IP3134,A798,A798,D9136,848.687,T183,S1,P571,BIN134
C33150,U17217,IP2442,A9397,A9397,D928,528.961,T68,S1,P205,BIN408
C33151,U22636,IP5774,A2132,A2132,D7573,10.293,T92,S3,P495,BIN895
C33152,U7057,IP8601,A7682,A7682,D4391,811.69,T81,S2,P1202,BIN107
C33153,U16430,IP4295,A2906,A2906,D191,656.586,T50,S2,P788,BIN983
C33154,U16389,IP7691,A7554,A7554,D3244,19.631,T190,S1,P3696,BIN258
C33155,U21573,IP9298,A6487,A6487,D4493,445.301,T200,S1,P2439,BIN635
C33156,U16480,IP6385,A7538,A7538,D5211,912.247,T146,S1,P3566,BIN777
C33157,U13609,IP6345,A8660,A8660,D5639,492.891,T157,S3,P2120,BIN826
C33158,U23176,IP7023,A7647,A7647,D5146,963.359,T70,S2,P549,BIN86
C33159,U2744,IP9065,A3707,A3707,D2986,227.741,T178,S2,P2574,BIN653
C33160,U21978,IP2699,A3969,A3969,D1480,461.519,T81,S3,P4861,BIN711
C33161,U8788,IP5969,A2795,A2795,D5334,435.102,T154,S3,P4872,BIN352
C33162,U11660,IP1163,A8736,A8736,D1645,704.009,T179,S1,P4979,BIN297
C33163,U4768,IP7118,A2752,A2752,D9354,532.455,T37,S3,P4594,BIN1000
C33164,U19705,IP9532,A7009,A7009,D203,760.154,T165,S3,P1103,BIN31
C33165,U19613,IP7097,A2056,A2056,D3376,824.764,T61,S3,P3961,BIN66
C33166,U10881,IP6169,A8287,A8287,D9065,246.713,T179,S3,P1552,BIN727
C33167,U13785,IP5801,A2127,A2127,D6912,81.411,T193,S2,P2996,BIN492
C33168,U24108,IP7329,A3889,A3889,D8596,776.348,T38,S3,P1122,BIN338
C33169,U13220,IP6919,A846,A846,D6168,906.08,T139,S2,P2905,BIN445
C33170,U8173,IP775,A1641,A1641,D856,711.211,T195,S3,P3139,BIN715
C33171,U3630,IP850,A2871,A9412,D4837,520.702,T82,S3,P397,BIN432
C33172,U16298,IP5810,A3763,A3763,D3256,371.654,T151,S2,P4052,BIN633
C33173,U18484,IP8117,A8095,A8095,D4360,881.183,T10,S1,P3370,BIN793
C33174,U8349,IP3448,A2446,A2446,D9529,305.987,T50,S2,P1809,BIN198
C33175,U22594,IP6516,A7094,A7094,D6274,120.318,T126,S2,P2652,BIN446
C33176,U12165,IP3735,A8817,A3022,D9587,583.286,T148,S1,P1708,BIN261
C33177,U6976,IP9555,A6228,A6228,D3187,704.219,T151,S1,P4779,BIN73
C33178,U1805,IP1811,A3173,A3173,D5316,515.949,T42,S3,P846,BIN450
C33179,U18060,IP974,A7121,A7121,D2501,127.363,T145,S1,P3696,BIN34
C33180,U7125,IP4950,A8701,A8701,D2974,68.11,T118,S1,P736,BIN472
C33181,U16377,IP4825,A6513,A6513,D5361,511.702,T154,S3,P835,BIN315
C33182,U10291,IP9631,A3610,A3610,D7089,352.246,T160,S1,P1059,BIN761
C33183,U21015,IP8834,A5029,A5029,D943,878.161,T193,S1,P15,BIN733
C33184,U14201,IP8197,A1571,A1571,D5825,691.197,T107,S2,P3239,BIN912
C33185,U5523,IP441,A3710,A3208,D5580,711.671,T57,S2,P4761,BIN695
C33186,U14245,IP6884,A1772,A1772,D3984,377.138,T190,S2,P3483,BIN377
C33187,U18873,IP6387,A7495,A7495,D6227,497.767,T72,S3,P2868,BIN713
C33188,U3953,IP1187,A4304,A4304,D113,449.499,T83,S2,P4825,BIN11
C33189,U9005,IP3236,A6956,A6956,D5964,402.933,T155,S2,P2666,BIN6
C33190,U20330,IP6536,A6086,A6086,D6734,942.615,T178,S2,P3381,BIN510
C33191,U2331,IP4382,A6234,A6234,D5056,813.631,T66,S1,P4643,BIN218
C33192,U3627,IP5184,A6471,A6471,D3319,326.872,T142,S2,P686,BIN728
C33193,U1267,IP9573,A3140,A3140,D7304,968.139,T12,S2,P4756,BIN46
C33194,U2032,IP7641,A9874,A9874,D6204,529.737,T179,S2,P2167,BIN54
C33195,U4992,IP2575,A60,A9878,D7680,955.611,T109,S2,P4286,BIN527
C33196,U18759,IP4980,A7510,A7510,D6783,463.257,T8,S2,P3339,BIN610
C33197,U10425,IP7339,A3610,A3610,D1865,417.68,T89,S3,P2016,BIN379
C33198,U14970,IP8094,A9193,A9815,D2878,326.374,T151,S3,P4537,BIN946
C33199,U13304,IP96,A585,A585,D1014,925.258,T121,S3,P302,BIN984
C33200,U3430,IP550,A4199,A3561,D9402,997.435,T31,S1,P141,BIN417
C33201,U15631,IP5386,A5022,A5022,D9653,268.295,T182,S1,P1598,BIN68
C33202,U1851,IP1987,A2896,A2896,D5106,234.223,T29,S2,P2574,BIN776
C33203,U8966,IP5741,A9939,A9939,D1025,338.161,T124,S1,P3695,BIN231
C33204,U250,IP892,A6024,A6024,D6324,263.326,T52,S2,P4541,BIN860
C33205,U18656,IP4081,A346,A346,D1583,560.889,T121,S3,P2382,BIN192
C33206,U9884,IP5850,A9416,A9416,D5809,280.654,T68,S3,P2092,BIN325
C33207,U16321,IP2700,A5548,A9899,D4928,435.306,T78,S3,P2098,BIN987
C33208,U23196,IP7623,A9316,A9316,D1832,581.324,T154,S1,P2322,BIN137
C33209,U501,IP4896,A6642,A6642,D9760,885.487,T186,S1,P3093,BIN420
C33210,U20768,IP5306,A8237,A8237,D7048,27.043,T4,S1,P3805,BIN215
C33211,U13418,IP2965,A3930,A3930,D6935,422.682,T75,S3,P510,BIN583
C33212,U15367,IP5724,A7133,A7133,D7979,777.623,T10,S3,P2733,BIN31
C33213,U7284,IP6653,A2046,A2046,D7225,143.263,T183,S1,P3919,BIN480
C33214,U15344,IP8644,A5245,A5245,D9353,928.894,T184,S2,P3153,BIN737
C33215,U2358,IP7659,A2802,A2802,D4822,155.02,T61,S1,P3264,BIN988
C33216,U4832,IP1530,A791,A791,D5676,660.007,T99,S1,P4511,BIN308
C33217,U6341,IP905,A5632,A5632,D6934,131.415,T120,S1,P3758,BIN68
C33218,U11364,IP6652,A264,A264,D8051,776.063,T157,S1,P2798,BIN225
C33219,U22268,IP895,A8326,A8326,D8434,209.238,T180,S1,P1318,BIN267
C33220,U4753,IP3500,A657,A657,D2947,143.944,T64,S3,P3297,BIN12
C33221,U13468,IP9218,A264,A264,D2496,953.148,T119,S3,P4156,BIN664
C33222,U23848,IP8684,A1926,A1573,D1954,248.997,T154,S1,P870,BIN75
C33223,U1733,IP6386,A2259,A2259,D5373,423.225,T156,S2,P3502,BIN223
C33224,U9108,IP9625,A8386,A4200,D5816,402.265,T158,S2,P4815,BIN76
C33225,U15507,IP675,A399,A399,D1247,661.288,T43,S1,P2461,BIN747
C33226,U2944,IP3385,A9760,A6616,D714,387.856,T128,S3,P994,BIN584
C33227,U11822,IP8041,A1963,A3115,D3608,44.793,T96,S3,P95,BIN495
C33228,U22462,IP6418,A109,A109,D931,411.048,T39,S1,P2499,BIN337
C33229,U24008,IP8755,A3896,A3896,D3595,516.987,T187,S3,P940,BIN109
C33230,U4273,IP8743,A5855,A4640,D5922,241.887,T72,S3,P2034,BIN332
C33231,U20875,IP7999,A4772,A4772,D5482,740.069,T195,S3,P2016,BIN526
C33232,U6396,IP8354,A256,A256,D5430,512.687,T153,S3,P3972,BIN631
C33233,U20548,IP2985,A9326,A9326,D1285,754.631,T53,S1,P442,BIN300
C33234,U16268,IP237,A8816,A8816,D7589,252.373,T108,S1,P1271,BIN754
C33235,U18093,IP8195,A7036,A7036,D2727,857.235,T46,S3,P3905,BIN629
C33236,U1395,IP3350,A8692,A8692,D8768,189.401,T194,S1,P2874,BIN185
C33237,U17383,IP2184,A8020,A8020,D1176,739.492,T115,S3,P1684,BIN808
C33238,U8112,IP7707,A831,A831,D2049,2.863,T158,S1,P4400,BIN878
C33239,U14584,IP4410,A7323,A7323,D7453,475.438,T129,S1,P4636,BIN845
C33240,U16246,IP9424,A9607,A9607,D3306,46.739,T5,S2,P1078,BIN899
C33241,U8518,IP2990,A3162,A3162,D487,976.747,T161,S2,P4383,BIN163
C33242,U20502,IP1278,A4635,A4635,D9484,793.3,T147,S3,P4376,BIN930
C33243,U22925,IP5008,A2723,A2723,D9814,1.741,T103,S1,P4106,BIN403
C33244,U17224,IP14,A9218,A9218,D5260,134.853,T21,S2,P1236,BIN443
C33245,U920,IP9434,A6569,A6569,D4036,521.315,T96,S2,P4273,BIN60
C33246,U24613,IP4200,A910,A910,D9343,143.982,T84,S3,P3596,BIN682
C33247,U9494,IP40,A6967,A9402,D9088,281.319,T31,S3,P678,BIN379
C33248,U21663,IP620,A775,A775,D5334,113.54,T200,S2,P955,BIN326
C33249,U18604,IP6784,A7524,A7524,D3967,938.521,T180,S1,P524,BIN525
C33250,U22313,IP5751,A8233,A8233,D9675,707.171,T17,S1,P342,BIN950
C33251,U7791,IP292,A9158,A1653,D1205,456.645,T79,S3,P4338,BIN579
C33252,U4812,IP7397,A9550,A9550,D8791,446.222,T195,S3,P2621,BIN206
C33253,U13502,IP5614,A6999,A6999,D7682,142.848,T199,S2,P1178,BIN299
C33254,U2892,IP513,A7070,A1857,D2095,308.355,T196,S3,P732,BIN609
C33255,U724,IP9948,A2340,A2340,D2470,91.129,T2,S1,P1427,BIN771
C33256,U15230,IP9120,A7568,A7568,D8030,765.19,T73,S3,P2054,BIN755
C33257,U21586,IP102,A4901,A4901,D252,82.038,T138,S1,P2007,BIN928
C33258,U8321,IP1275,A6507,A6507,D7509,738.043,T105,S3,P1623,BIN860
C33259,U355,IP1050,A1789,A1789,D6130,405.68,T120,S3,P2797,BIN116
C33260,U12376,IP7553,A7681,A7681,D6845,776.536,T50,S2,P4703,BIN338
C33261,U20483,IP7962,A7625,A7625,D3465,497.474,T111,S2,P4644,BIN464
C33262,U15322,IP1560,A7426,A5239,D9001,738.082,T107,S2,P3068,BIN259
C33263,U24936,IP2665,A4006,A6950,D5737,827.801,T90,S2,P3402,BIN87
C33264,U15436,IP7664,A9225,A9225,D4441,598.305,T129,S2,P85,BIN618
C33265,U925,IP8050,A8100,A8100,D4837,685.243,T135,S2,P2909,BIN319
C33266,U18330,IP367,A8651,A8651,D7359,97.284,T52,S2,P950,BIN182
C33267,U20136,IP2804,A8661,A8661,D6870,423.282,T158,S2,P2578,BIN186
C33268,U9899,IP8356,A3041,A3041,D9019,220.438,T20,S1,P3492,BIN930
C33269,U8708,IP5723,A775,A775,D6412,487.364,T164,S3,P2006,BIN558
C33270,U17786,IP6092,A3219,A3219,D1580,126.23,T24,S2,P1358,BIN995
C33271,U19261,IP6511,A7437,A7437,D6618,209.144,T25,S1,P781,BIN516
C33272,U22860,IP6427,A1845,A1845,D5292,851.102,T71,S1,P3799,BIN958
C33273,U21511,IP5301,A9538,A9538,D4978,539.583,T43,S3,P3683,BIN839
C33274,U8043,IP8780,A396,A396,D1428,860.797,T111,S1,P3131,BIN186
C33275,U10891,IP9239,A5665,A5665,D8511,794.337,T22,S3,P98,BIN617
C33276,U24545,IP1328,A3135,A3135,D7631,284.992,T116,S2,P2363,BIN799
C33277,U20808,IP3630,A7442,A7442,D2456,140.654,T65,S2,P1482,BIN292
C33278,U18589,IP9898,A5296,A5296,D1598,215.054,T197,S3,P3733,BIN98
C33279,U6841,IP708,A4913,A4913,D9044,261.769,T167,S3,P2644,BIN15
C33280,U17074,IP5947,A5639,A5639,D713,45.168,T17,S3,P587,BIN983
C33281,U3354,IP8651,A3285,A3285,D7637,966.373,T88,S2,P3947,BIN852
C33282,U16198,IP6614,A2044,A2044,D7361,960.714,T44,S2,P1295,BIN725
C33283,U3541,IP712,A7292,A7292,D841,710.522,T52,S3,P2878,BIN603
C33284,U7084,IP9133,A7120,A7120,D2532,14.883,T181,S1,P2717,BIN370
C33285,U24173,IP2146,A1581,A6185,D8199,275.607,T197,S1,P14,BIN947
C33286,U24112,IP3208,A8321,A8321,D9741,879.388,T122,S1,P2234,BIN227
C33287,U5929,IP5048,A5136,A5136,D6598,448.579,T170,S2,P1916,BIN345
C33288,U1398,IP8959,A849,A849,D404,435.791,T87,S2,P837,BIN182
C33289,U23761,IP6364,A9287,A1897,D4986,143.328,T192,S2,P4839,BIN996
C33290,U7313,IP5702,A8786,A8786,D4152,594.403,T21,S3,P4307,BIN427
C33291,U9764,IP6664,A2922,A2922,D7441,346.159,T134,S1,P4193,BIN745
C33292,U14579,IP1836,A411,A411,D9218,664.771,T107,S1,P820,BIN561
C33293,U16275,IP133,A4733,A4473,D8890,776.078,T196,S2,P1004,BIN864
C33294,U10511,IP7039,A2441,A2441,D253,652.89,T21,S2,P4365,BIN604
C33295,U15794,IP4426,A1838,A1838,D9117,514.638,T63,S3,P4171,BIN215
C33296,U8891,IP1487,A7702,A7702,D2596,831.447,T150,S3,P1212,BIN199
C33297,U2774,IP1207,A1679,A1679,D4392,903.493,T27,S2,P4395,BIN272
C33298,U17485,IP9220,A4265,A4265,D2314,170.319,T47,S1,P3352,BIN284
C33299,U2580,IP9472,A1206,A1206,D9484,73.222,T82,S2,P3368,BIN776
C33300,U833,IP3544,A6929,A6929,D1844,598.275,T27,S1,P1629,BIN537
C33301,U24235,IP8118,A4125,A2198,D2768,791.389,T172,S3,P1009,BIN199
C33302,U2039,IP5698,A4621,A4621,D8761,921.575,T111,S3,P3265,BIN596
C33303,U13895,IP7028,A5186,A9869,D1215,442.917,T140,S2,P670,BIN475
C33304,U14202,IP6050,A8224,A8224,D4644,542.853,T194,S2,P3282,BIN992
C33305,U7909,IP6605,A5589,A5589,D2299,480.519,T161,S1,P651,BIN436
C33306,U11932,IP2015,A872,A4515,D6805,128.011,T88,S1,P1926,BIN970
C33307,U21535,IP9784,A7559,A7559,D4306,315.894,T188,S3,P1730,BIN542
C33308,U12358,IP3513,A8088,A8088,D5243,303.853,T194,S1,P1650,BIN444
C33309,U12803,IP2805,A9916,A9916,D2453,427.447,T186,S1,P738,BIN834
C33310,U17797,IP5180,A4392,A4392,D3030,270.825,T84,S3,P1383,BIN636
C33311,U5041,IP7440,A2257,A2257,D4025,146.211,T82,S3,P1303,BIN589
C33312,U2156,IP2324,A296,A296,D623,510.669,T33,S2,P183,BIN981
C33313,U20483,IP7815,A9369,A9369,D3905,853.022,T128,S2,P3432,BIN215
C33314,U19231,IP2626,A2752,A2752,D3661,232.362,T102,S1,P4710,BIN400
C33315,U21337,IP5867,A2317,A2317,D1272,799.844,T183,S1,P501,BIN67
C33316,U18869,IP8328,A121,A8363,D2553,704.565,T50,S2,P4127,BIN483
C33317,U21166,IP6015,A9759,A9759,D6531,748.7,T49,S2,P1932,BIN596
C33318,U4992,IP9679,A1227,A1227,D8860,686.798,T19,S2,P3746,BIN641
C33319,U19515,IP8500,A5385,A5385,D3955,772.242,T182,S1,P4304,BIN821
C33320,U215,IP3121,A6779,A6779,D3762,897.753,T97,S1,P230,BIN205
C33321,U12061,IP2537,A1651,A1651,D3070,668.465,T132,S3,P2027,BIN130
C33322,U13416,IP469,A9979,A9979,D3839,187.846,T70,S3,P2083,BIN363
C33323,U14029,IP2017,A9594,A9468,D9986,199.105,T107,S2,P3131,BIN793
C33324,U13554,IP4268,A3848,A9071,D7548,166.455,T86,S3,P1125,BIN942
C33325,U5231,IP3706,A1333,A1333,D6999,159.257,T151,S2,P2958,BIN172
C33326,U8006,IP937,A3273,A3273,D5859,609.93,T46,S2,P3206,BIN358
C33327,U13395,IP8154,A9658,A9658,D4730,757.734,T1,S1,P903,BIN857
C33328,U13182,IP6032,A5075,A5075,D4070,675.559,T111,S2,P2658,BIN696
C33329,U10812,IP7887,A5143,A5143,D9355,905.798,T97,S3,P2222,BIN916
C33330,U21411,IP4165,A4906,A4906,D227,671.38,T114,S1,P3248,BIN260
C33331,U11061,IP3572,A9375,A9375,D8373,430.234,T49,S3,P861,BIN317
C33332,U24622,IP1442,A3486,A3486,D3282,855.075,T117,S2,P3285,BIN50
C33333,U18308,IP3240,A6007,A6007,D750,466.281,T87,S3,P2198,BIN373
C33334,U3853,IP7673,A9674,A9674,D315,37.958,T76,S2,P1259,BIN323
C33335,U5518,IP124,A3369,A3369,D1532,995.99,T35,S2,P4298,BIN808
C33336,U4786,IP3582,A4964,A4964,D4024,988.08,T141,S3,P1921,BIN585
C33337,U18799,IP3126,A1589,A1589,D1603,741.807,T67,S2,P2380,BIN844
C33338,U14464,IP9485,A4137,A4137,D6308,136.067,T104,S1,P2219,BIN258
C33339,U2843,IP8547,A7885,A1528,D687,113.117,T144,S3,P1522,BIN224
C33340,U10886,IP3802,A3610,A3610,D1140,374.364,T57,S3,P4333,BIN761
C33341,U19338,IP9565,A9325,A9325,D5744,214.48,T93,S3,P4562,BIN629
C33342,U15831,IP4796,A1200,A1200,D4893,168.656,T26,S1,P4317,BIN350
C33343,U16840,IP9659,A7692,A725,D8502,765.236,T11,S1,P3597,BIN819
C33344,U2017,IP7261,A5081,A7307,D7638,340.426,T80,S2,P3217,BIN658
C33345,U22506,IP80,A4801,A6040,D9995,295.901,T199,S1,P4533,BIN438
C33346,U23540,IP7899,A2121,A2121,D7449,969.897,T147,S1,P2144,BIN402
C33347,U19643,IP8459,A3777,A3777,D7966,928.612,T87,S1,P2839,BIN821
C33348,U20393,IP1650,A5853,A5853,D6906,815.907,T125,S3,P3609,BIN834
C33349,U4093,IP3468,A6432,A6432,D5038,83.298,T155,S3,P2717,BIN871
C33350,U23442,IP4646,A6413,A6413,D7389,302.199,T149,S3,P1529,BIN718
C33351,U9144,IP8184,A4384,A4384,D3416,280.773,T91,S1,P4623,BIN717
C33352,U4352,IP3269,A875,A8654,D795,877.943,T166,S1,P3173,BIN366
C33353,U20119,IP5650,A1170,A1170,D974,204.78,T15,S1,P2706,BIN362
C33354,U24847,IP9191,A4827,A4827,D8301,881.21,T43,S3,P4727,BIN498
C33355,U23915,IP3358,A172,A172,D5991,902.9,T66,S1,P2775,BIN888
C33356,U22332,IP5710,A9461,A4486,D2940,663.299,T61,S2,P1196,BIN823
C33357,U10989,IP7570,A3155,A3155,D4334,433.127,T103,S3,P855,BIN190
C33358,U17901,IP4986,A3101,A6766,D3261,966.86,T195,S2,P1534,BIN506
C33359,U1322,IP3104,A2803,A2803,D5809,9.703,T119,S3,P730,BIN425
C33360,U11235,IP329,A9403,A9562,D3178,316.452,T108,S1,P861,BIN511
C33361,U20357,IP3333,A9583,A621,D1959,216.228,T76,S1,P1898,BIN515
C33362,U22954,IP4125,A4488,A3091,D2270,577.481,T27,S3,P2707,BIN807
C33363,U15409,IP8616,A5095,A5095,D8277,846.222,T54,S3,P664,BIN741
C33364,U3750,IP4401,A2292,A2292,D8072,181.125,T190,S3,P1435,BIN845
C33365,U9442,IP8232,A5862,A5862,D1217,307.655,T56,S3,P85,BIN918
C33366,U8782,IP960,A7202,A7202,D9169,503.462,T120,S1,P1737,BIN723
C33367,U22718,IP1578,A25,A2571,D7337,123.763,T70,S2,P3014,BIN92
C33368,U12462,IP2430,A8812,A8812,D4655,278.026,T108,S1,P577,BIN114
C33369,U23883,IP3165,A5154,A5154,D5267,239.967,T52,S1,P2467,BIN571
C33370,U15188,IP5642,A8886,A8886,D1552,112.731,T155,S3,P4651,BIN852
C33371,U11664,IP3503,A5346,A5346,D4135,473.382,T77,S3,P4164,BIN224
C33372,U3817,IP8382,A1371,A1371,D9317,218.796,T12,S2,P1875,BIN220
C33373,U9911,IP4011,A5786,A5786,D6743,456.17,T28,S2,P779,BIN21
C33374,U18637,IP763,A3942,A3942,D7245,565.773,T160,S1,P4990,BIN185
C33375,U19229,IP9543,A344,A344,D5682,718.544,T134,S3,P574,BIN141
C33376,U17321,IP1839,A2868,A2868,D1463,98.383,T52,S1,P4043,BIN187
C33377,U4586,IP2004,A3680,A3680,D3156,550.308,T32,S1,P836,BIN512
C33378,U2237,IP9547,A1156,A1156,D8700,484.639,T166,S3,P2552,BIN894
C33379,U22727,IP4102,A1338,A1338,D4351,943.186,T93,S3,P3304,BIN435
C33380,U14638,IP8994,A4597,A4597,D2002,583.227,T49,S3,P973,BIN381
C33381,U16044,IP3871,A5970,A1760,D2531,202.415,T158,S2,P3459,BIN958
C33382,U8649,IP7234,A8422,A8422,D2326,279.769,T97,S2,P4785,BIN292
C33383,U9164,IP9775,A2965,A2965,D5762,680.12,T124,S1,P2720,BIN699
C33384,U4649,IP240,A3363,A3363,D63,366.796,T61,S3,P977,BIN413
C33385,U14262,IP8564,A6242,A6242,D8393,83.052,T156,S2,P3766,BIN912
C33386,U16174,IP8193,A8580,A8580,D3200,339.131,T85,S1,P3952,BIN882
C33387,U20196,IP5588,A2952,A2952,D9515,833.703,T190,S2,P4130,BIN287
C33388,U8882,IP9685,A7699,A7699,D7417,388.129,T141,S3,P4076,BIN627
C33389,U20596,IP772,A1502,A1502,D9043,214.343,T88,S1,P1052,BIN395
C33390,U9625,IP106,A5372,A5372,D6870,13.461,T28,S1,P1314,BIN145
C33391,U17064,IP5272,A9154,A9154,D4561,322.866,T107,S2,P1256,BIN115
C33392,U7155,IP8350,A5778,A8405,D8987,749.127,T178,S3,P3201,BIN952
C33393,U15484,IP110,A5860,A1951,D7280,10.863,T115,S3,P4617,BIN988
C33394,U18319,IP3103,A1362,A1362,D9037,867.051,T87,S3,P1602,BIN904
C33395,U6935,IP1422,A8937,A8937,D8541,792.024,T62,S2,P731,BIN219
